Datum von;Datum bis;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
2015-07-05;2015-07-06;89429,75;49270,50;6067,75;80317,50;174594,00;2085,50;153796,75;329517,75;136384,00;27361,00;28524,25;102302,00
2015-07-06;2015-07-07;90811,00;48862,25;26693,25;163693,50;190644,25;2195,75;156094,00;358495,75;214223,00;36284,50;41057,75;164797,00
2015-07-07;2015-07-08;90662,25;49112,00;15158,00;85404,75;184434,50;2176,25;155877,50;365025,00;248633,25;45177,00;29221,00;173792,50
2015-07-08;2015-07-09;89981,25;48988,75;45049,50;366535,00;127194,25;2249,25;150446,00;353150,75;197440,00;27054,00;22896,25;126688,50
2015-07-09;2015-07-10;89734,25;47660,00;49376,75;372870,75;137694,00;2310,25;146972,50;335797,00;172600,50;30480,75;23959,25;122709,25
2015-07-10;2015-07-11;90102,00;47376,00;22914,00;215243,75;200968,50;2404,00;153994,75;330701,25;207760,75;28177,00;25730,50;126376,25
2015-07-11;2015-07-12;92336,50;45791,25;5651,50;43630,50;193950,00;2289,75;157331,50;318507,00;171898,25;25411,75;25134,50;114741,00
2015-07-12;2015-07-13;92527,50;44706,25;11963,00;101833,25;140937,50;2247,00;154393,25;335896,00;111361,50;24893,75;17085,00;95537,75
2015-07-13;2015-07-14;91337,75;44010,25;2707,00;111312,00;75684,25;2385,50;157424,00;383175,50;252772,50;25897,00;30952,25;166376,75
2015-07-14;2015-07-15;91091,25;46137,25;1972,00;115347,75;108583,50;2420,00;157281,75;383020,75;279159,00;25403,75;27500,75;175934,50
2015-07-15;2015-07-16;92049,75;45533,25;6927,25;46167,75;162619,50;2282,00;157184,50;373437,75;283844,25;40422,00;30589,00;198508,25
2015-07-16;2015-07-17;92082,25;45070,25;7481,00;30693,50;183513,25;2345,00;155645,50;357600,50;283319,00;40093,50;37933,25;196024,50
2015-07-17;2015-07-18;91253,00;44371,00;37793,25;148407,75;168474,25;2332,25;153522,50;355815,00;265098,75;27846,25;32797,75;179435,25
2015-07-18;2015-07-19;91930,50;44210,75;27817,00;127152,25;148599,75;2179,75;153407,75;351624,75;205230,00;26334,25;24351,00;117825,25
2015-07-19;2015-07-20;91585,25;41754,50;16706,75;116474,50;108780,25;2167,50;155378,75;352109,00;158590,00;35125,25;19022,50;100673,75
2015-07-20;2015-07-21;90157,00;43225,75;15827,75;110661,00;145534,00;2366,75;154806,25;383832,00;233139,00;49842,75;34855,75;164527,25
2015-07-21;2015-07-22;88590,00;44170,00;37421,75;166761,75;172693,50;2401,50;148792,25;365307,50;264349,25;56961,50;31765,75;162608,75
2015-07-22;2015-07-23;89044,50;43724,25;14400,75;68519,75;165599,00;2438,50;150936,50;398677,00;277226,00;65358,50;20835,25;179008,75
2015-07-23;2015-07-24;89822,75;44128,75;10328,00;68933,00;132928,50;2480,50;152975,50;404047,50;274455,50;69783,50;22567,75;175609,50
2015-07-24;2015-07-25;90694,75;43569,00;10409,75;74287,00;169176,50;2490,25;174189,25;384870,75;251373,25;49009,50;26915,00;166014,50
2015-07-25;2015-07-26;90776,50;42415,25;37347,00;405351,25;135593,25;2227,75;170105,50;292918,50;49112,25;30248,25;15243,75;101004,75
2015-07-26;2015-07-27;90503,00;41215,25;27926,00;245750,00;177346,75;2257,00;164869,00;274977,00;57138,25;37022,75;23509,50;97306,25
2015-07-27;2015-07-28;89642,50;39462,25;26008,00;247722,00;113896,00;2330,75;186283,25;382828,50;155203,75;25434,25;22433,50;111630,50
2015-07-28;2015-07-29;88924,50;39918,75;37309,75;394006,00;123038,25;2241,25;182843,25;358624,75;95416,00;31038,50;23460,50;98557,00
2015-07-29;2015-07-30;89253,50;39549,00;47368,25;344947,00;118725,00;2257,25;178988,25;377086,25;117944,50;39368,00;21501,00;93239,25
2015-07-30;2015-07-31;89678,25;41001,75;52908,50;334285,25;151512,00;2258,50;177096,25;361922,25;119212,00;43813,75;22346,25;86384,00
2015-07-31;2015-08-01;89987,00;39088,25;27556,00;112514,25;188271,50;2346,75;187622,50;407860,00;133899,75;27613,25;24936,50;87824,00
2015-08-01;2015-08-02;88882,00;37143,75;4535,50;58927,00;157697,00;2253,50;185608,25;372276,00;78492,25;32308,50;25862,75;85284,00
2015-08-02;2015-08-03;88203,25;39845,25;3960,00;36617,00;183835,25;2204,75;176628,25;330760,00;48840,25;42788,00;20834,50;87573,25
2015-08-03;2015-08-04;88370,50;39499,50;22996,00;102528,25;203408,25;2170,25;186830,25;389429,25;158360,50;26479,25;30937,25;109881,00
2015-08-04;2015-08-05;87616,00;39605,75;13808,25;153487,50;139899,75;2221,75;188275,50;388384,50;221276,00;28164,25;22645,75;112758,50
2015-08-05;2015-08-06;88262,00;41123,00;10566,50;54508,00;194809,00;2237,50;189266,00;393377,00;252300,00;24681,25;25192,25;110401,50
2015-08-06;2015-08-07;88661,75;41190,50;17846,00;81220,00;190601,50;2194,00;188083,75;385273,25;262892,75;23514,50;33426,25;115849,25
2015-08-07;2015-08-08;88408,75;40427,50;3273,00;69198,25;176365,25;2131,50;200423,00;386070,75;273294,75;25864,25;27524,50;110807,75
2015-08-08;2015-08-09;89192,50;40438,50;7884,25;121174,00;157084,00;1988,25;199568,50;353650,25;132633,75;28359,25;22139,00;91578,50
2015-08-09;2015-08-10;89308,50;39368,25;2431,00;65743,00;171796,75;1889,00;207397,50;342596,75;89138,75;31342,00;24222,25;86137,00
2015-08-10;2015-08-11;88761,25;40724,50;2987,25;72776,50;149189,50;2162,75;214911,00;382184,75;248397,50;24709,75;35812,75;109472,50
2015-08-11;2015-08-12;87966,25;41849,50;3992,25;78365,00;166505,50;2212,25;217792,50;382863,75;292769,25;24389,00;30663,75;117576,00
2015-08-12;2015-08-13;88764,00;41182,75;6187,75;69161,50;154921,25;2155,50;218576,75;387138,75;316812,00;26414,50;27560,00;120435,75
2015-08-13;2015-08-14;89034,75;38838,00;32308,50;158313,00;182843,50;2162,00;233095,50;376479,50;274749,75;33929,75;21206,50;105132,75
2015-08-14;2015-08-15;89117,75;37900,25;35026,75;174742,00;146496,00;2186,25;239852,50;361568,00;246148,25;27482,75;24574,00;104068,00
2015-08-15;2015-08-16;89143,00;37490,00;8104,25;61800,75;121590,25;2076,50;248789,75;322192,75;173262,50;30370,25;19002,50;86110,75
2015-08-16;2015-08-17;88903,25;38797,25;19145,50;72583,50;56385,75;2041,25;252442,00;310469,50;149385,00;34295,00;11441,25;89473,75
2015-08-17;2015-08-18;89313,25;41627,50;24232,75;115278,50;49826,25;2113,00;253164,25;376461,00;237353,50;30173,00;28999,50;127384,50
2015-08-18;2015-08-19;90391,00;43765,25;25358,00;90762,00;94327,50;2130,25;253495,25;382902,50;261598,00;23198,50;25635,25;129369,25
2015-08-19;2015-08-20;90633,75;43310,75;7516,50;27790,75;104524,00;2127,75;254817,25;415275,50;253869,75;23078,75;24020,50;127675,00
2015-08-20;2015-08-21;91024,50;43762,75;3796,00;22609,25;123529,25;2116,50;253930,75;418866,50;273452,50;21460,25;20834,25;123106,25
2015-08-21;2015-08-22;91515,50;40020,00;8559,00;42197,00;173469,25;2105,50;240423,25;416273,00;242863,50;24579,50;22825,50;109803,00
2015-08-22;2015-08-23;91308,50;36996,25;22112,75;95013,75;186346,75;1810,25;250049,50;390368,00;101922,25;23083,75;19507,00;83025,75
2015-08-23;2015-08-24;91184,25;34285,00;48513,50;248168,25;171316,75;1799,25;235772,25;317846,25;50668,25;22200,50;22516,75;88123,25
2015-08-24;2015-08-25;91406,00;33299,25;33374,25;221302,75;120085,25;2208,25;247707,50;404601,75;193070,50;24714,50;28851,50;108456,50
2015-08-25;2015-08-26;90677,00;36485,75;49973,00;351305,75;127302,00;2250,75;242005,25;369354,50;155283,00;24043,00;26295,50;113171,00
2015-08-26;2015-08-27;91211,00;38503,50;52252,25;232381,25;180242,50;2253,25;242533,50;402496,25;198035,25;22062,00;23649,50;108156,00
2015-08-27;2015-08-28;91247,00;38317,25;43390,50;194794,25;119739,50;2248,00;247130,50;392138,00;264777,25;22193,00;32812,50;114680,25
2015-08-28;2015-08-29;91660,25;38685,00;22164,25;68404,75;107128,75;2160,25;251412,50;398004,50;343916,50;34220,25;31218,00;111026,00
2015-08-29;2015-08-30;90989,00;37302,25;13413,00;28552,75;172191,50;1778,75;250378,00;399092,75;170404,50;31530,75;23660,25;100693,25
2015-08-30;2015-08-31;91333,50;34355,25;5002,50;38570,00;162396,25;1765,00;248220,50;366891,50;122391,25;30750,25;23119,25;90488,50
2015-08-31;2015-09-01;90458,00;35328,00;16268,25;78775,00;166717,25;2014,25;248900,25;374879,25;320576,25;31909,50;46144,25;112852,00
2015-09-01;2015-09-02;90532,50;38358,75;45362,00;169191,00;94595,50;2036,75;250476,25;358430,25;348013,50;40904,25;29846,00;121820,75
2015-09-02;2015-09-03;90828,75;39312,25;55391,75;139936,50;120105,00;2013,25;252864,00;386878,75;301666,25;22318,00;23469,75;171922,75
2015-09-03;2015-09-04;91341,00;39213,50;51440,75;60937,75;91535,50;1994,00;250230,25;395783,75;344939,25;35695,50;28790,50;128997,00
2015-09-04;2015-09-05;91866,75;43017,75;35458,75;185877,25;123201,00;1965,50;251945,75;384412,75;276820,50;21677,25;24222,75;131713,00
2015-09-05;2015-09-06;92042,00;40010,00;46857,75;389602,75;95646,25;2003,25;242819,50;303601,50;61527,75;22748,50;23380,25;92270,50
2015-09-06;2015-09-07;92457,00;40508,00;40376,25;458040,25;97597,75;2009,75;210430,75;238293,75;50793,75;19645,75;17439,75;101112,00
2015-09-07;2015-09-08;92086,25;37257,50;22301,75;139803,00;89034,50;2103,50;252832,25;391034,00;282896,25;23661,75;26983,50;117954,50
2015-09-08;2015-09-09;91980,00;38357,00;11571,75;69665,75;117961,25;2122,50;252415,75;428175,50;343414,75;24059,25;25944,00;121169,75
2015-09-09;2015-09-10;92178,75;36326,00;5157,75;83773,75;142308,25;2141,25;252758,75;448891,25;329660,75;29310,50;19709,25;118220,75
2015-09-10;2015-09-11;92361,75;35106,50;16624,75;130173,00;141591,50;2228,00;252322,25;435335,50;279040,75;25255,00;24129,50;119867,50
2015-09-11;2015-09-12;93806,00;34886,00;32165,00;117658,75;138020,25;2242,50;251336,50;431158,75;268119,25;24639,00;29461,00;108476,50
2015-09-12;2015-09-13;94777,75;33543,50;27647,00;117242,25;131438,00;1992,75;250851,75;410380,00;193317,50;22498,00;17900,75;84464,50
2015-09-13;2015-09-14;94369,25;30490,00;16807,75;113834,50;96787,50;1896,00;240394,00;416142,50;131324,00;21659,25;13265,00;78524,75
2015-09-14;2015-09-15;94157,50;32278,25;25995,75;192470,25;70733,00;1970,25;247540,25;431489,50;257513,75;24122,50;29003,75;112979,00
2015-09-15;2015-09-16;93538,25;39158,75;53067,50;309350,50;95002,50;1954,25;250891,75;387040,25;195537,25;30397,75;23054,75;108329,75
2015-09-16;2015-09-17;93212,75;37554,50;37471,25;267351,00;70322,75;2008,50;249725,75;419185,50;239973,00;33142,00;25629,25;405787,00
2015-09-17;2015-09-18;92594,25;36770,00;53627,50;391476,00;76104,50;1982,25;238955,50;379446,50;194574,50;42710,00;18598,50;111691,25
2015-09-18;2015-09-19;92786,25;37116,50;25849,50;172997,50;111527,75;2053,50;249873,50;426199,75;281077,25;23905,50;21938,25;109922,25
2015-09-19;2015-09-20;92993,75;35489,00;10885,75;76718,75;105756,50;1937,75;250695,25;439772,25;172295,00;21780,75;23387,00;491341,00
2015-09-20;2015-09-21;92635,25;33017,75;26053,00;140167,25;90975,25;1958,25;248258,25;421317,25;91608,50;21986,75;15393,00;76898,25
2015-09-21;2015-09-22;92471,50;31812,50;18042,50;71340,00;133641,75;2221,00;249817,00;438085,75;316346,50;40277,75;27241,00;114519,25
2015-09-22;2015-09-23;92546,25;33554,75;27265,25;152469,25;66472,25;2207,00;247460,50;412417,75;342632,75;37890,50;24406,75;119422,00
2015-09-23;2015-09-24;93403,50;36756,25;2167,25;75820,25;64207,00;2357,00;251582,00;443341,50;388991,00;52211,00;30659,00;115643,75
2015-09-24;2015-09-25;92805,00;37948,50;35153,25;157344,50;99773,00;2208,75;247256,25;419513,50;311845,25;37885,75;21940,75;113215,00
2015-09-25;2015-09-26;93162,50;36494,50;25134,50;60488,00;104588,50;2304,25;236004,00;441946,25;350781,00;33878,50;30750,00;112626,25
2015-09-26;2015-09-27;93676,50;35069,75;6739,25;57646,75;94858,50;2308,75;221873,25;429081,00;260299,00;22690,00;21408,25;83951,50
2015-09-27;2015-09-28;93933,75;31862,75;6856,50;84852,25;130183,75;2266,50;221354,25;421092,25;136771,00;22965,00;19260,00;80017,25
2015-09-28;2015-09-29;94387,00;31740,75;2541,50;83345,50;130786,50;2490,50;222612,00;443644,75;331334,25;33073,50;31343,25;118387,25
2015-09-29;2015-09-30;94004,00;34661,75;1801,75;163113,25;142000,50;2490,50;223464,50;428696,75;325359,75;33368,25;29815,25;290363,25
2015-09-30;2015-10-01;93100,75;33542,50;2586,50;146542,75;159769,75;2464,00;223386,75;434234,00;343423,25;34042,50;33353,25;120321,75
2015-10-01;2015-10-02;92475,50;32037,75;4214,75;103322,50;169808,00;2031,00;223653,25;426387,00;365198,00;27439,00;29846,00;123220,50
2015-10-02;2015-10-03;92584,50;29878,50;5392,00;71689,25;160641,00;2097,00;223610,50;430142,00;384011,00;24288,50;31760,50;123100,00
2015-10-03;2015-10-04;93039,25;29876,75;6509,25;58469,75;134111,75;2099,50;222598,00;407282,00;216858,50;24735,00;24889,75;86493,75
2015-10-04;2015-10-05;93024,50;28225,50;6293,75;49201,00;72106,75;2076,75;221415,75;419787,25;200254,25;22882,25;20047,25;86439,00
2015-10-05;2015-10-06;93471,00;28538,00;22887,75;94152,00;101552,75;2025,25;219754,75;420037,25;338782,50;29586,75;28483,25;108213,00
2015-10-06;2015-10-07;93930,00;33211,50;59658,75;233524,50;56156,25;2003,25;186235,25;409419,75;326447,25;53657,50;25378,75;130580,25
2015-10-07;2015-10-08;94135,25;35618,00;41136,25;167183,00;37457,25;2049,75;191239,50;410042,50;345026,00;60594,50;29445,25;122156,00
2015-10-08;2015-10-09;94951,50;39213,75;15636,25;43872,00;44709,50;2102,00;194268,75;435959,75;367430,25;75692,00;28851,50;124796,50
2015-10-09;2015-10-10;94784,50;37356,75;6674,00;37421,00;60436,25;2198,50;194171,00;443800,25;351865,50;70435,00;27658,50;128829,75
2015-10-10;2015-10-11;95038,00;34707,75;26065,00;154841,25;72660,50;2172,50;191794,75;432700,75;232143,00;26867,25;19850,50;89825,50
2015-10-11;2015-10-12;94874,25;30277,00;56997,00;267702,00;111137,25;1942,50;185662,75;408338,75;80935,75;23144,75;18720,75;83808,50
2015-10-12;2015-10-13;95435,00;27552,50;49690,75;176056,50;119868,75;2175,25;190002,50;425450,00;281815,00;41222,00;28051,75;136269,00
2015-10-13;2015-10-14;95507,00;30474,75;41860,00;92499,25;44310,00;2210,75;191173,50;433504,00;358394,25;79626,25;39487,75;163771,75
2015-10-14;2015-10-15;95540,75;33953,75;58198,00;75796,75;22928,50;2230,25;188252,00;432683,00;371685,00;96212,75;29705,25;168680,00
2015-10-15;2015-10-16;95343,75;35192,75;55160,50;117760,75;13683,00;2245,75;189621,25;406736,50;372569,75;106437,00;28916,00;166523,25
2015-10-16;2015-10-17;94918,00;36384,50;54685,50;35579,00;16653,50;2269,50;194987,00;390528,00;406679,00;97450,25;34510,50;163446,75
2015-10-17;2015-10-18;95062,00;35079,75;18162,75;10383,75;30161,50;2260,50;195398,75;373026,75;348733,25;46815,50;19552,25;134068,50
2015-10-18;2015-10-19;94975,25;32585,50;12551,00;18536,75;29224,75;2230,25;195294,00;368488,25;309911,25;29603,00;19587,25;106871,25
2015-10-19;2015-10-20;95330,50;33283,25;4820,00;17571,50;37181,25;2101,75;194707,25;403443,50;381021,50;81524,25;31559,50;159209,00
2015-10-20;2015-10-21;96359,75;34514,75;1960,00;24324,25;35196,50;1965,25;194887,75;422525,50;374541,25;81962,75;27524,00;158864,00
2015-10-21;2015-10-22;96293,25;34541,50;38933,00;76030,50;42148,75;2233,00;221766,00;430919,75;357126,00;73103,50;31776,50;152589,50
2015-10-22;2015-10-23;95928,00;31785,50;54439,25;204215,25;36772,75;2357,75;222251,75;415601,00;350648,50;48089,50;27791,50;147498,75
2015-10-23;2015-10-24;96033,75;31313,50;31462,75;152957,75;62098,00;2325,50;225399,25;390335,25;339993,25;54582,50;32909,75;144257,75
2015-10-24;2015-10-25;97001,75;31312,75;41229,25;92099,50;65284,50;2240,75;249490,00;407832,00;247971,00;33840,00;20368,75;133914,25
2015-10-25;2015-10-26;101354,50;30584,50;28327,75;93321,25;40375,75;2313,50;265692,00;429658,25;187054,25;28835,75;20018,75;331426,00
2015-10-26;2015-10-27;97171,50;30523,25;21293,50;113701,00;77656,25;2352,50;258562,50;414880,00;315586,50;53844,50;27399,00;142900,25
2015-10-27;2015-10-28;95777,50;30635,25;26584,00;137088,00;64448,25;2310,25;256902,75;417496,50;334555,50;58762,75;32121,75;144080,00
2015-10-28;2015-10-29;94439,00;28550,50;37821,50;128440,25;50587,25;2263,25;253100,00;422404,75;320122,25;75224,75;27233,50;146252,25
2015-10-29;2015-10-30;95370,75;29959,50;6270,00;28269,00;30313,50;2277,25;258681,00;424080,50;344333,50;108996,75;41777,00;153842,25
2015-10-30;2015-10-31;97054,25;31049,25;23095,00;61640,75;34646,50;2271,75;258947,50;417276,00;341231,00;86496,25;20728,00;153671,25
2015-10-31;2015-11-01;97231,25;28852,00;30191,25;157230,75;72030,75;2272,25;254818,75;387935,75;203381,25;37413,00;16698,75;105752,00
2015-11-01;2015-11-02;96208,25;25963,25;3017,25;80399,00;87092,50;2346,75;257119,00;394366,75;158700,00;38342,25;17624,00;85205,25
2015-11-02;2015-11-03;95520,25;25733,00;2545,00;33729,50;80937,25;2612,50;256261,00;423060,00;314397,00;76230,50;27037,25;149954,00
2015-11-03;2015-11-04;95934,25;26341,25;4224,75;23876,25;79487,75;2898,25;257139,25;418621,25;372983,50;88457,00;30245,75;167044,25
2015-11-04;2015-11-05;95902,00;26951,25;11985,25;73628,75;60406,00;2919,25;255829,00;415620,25;362874,75;82172,75;24646,00;167048,75
2015-11-05;2015-11-06;95741,00;26913,00;25959,00;76045,75;67525,75;2694,00;255889,75;397034,75;357524,75;75762,00;20838,25;150348,75
2015-11-06;2015-11-07;96129,75;26603,75;39368,00;171464,50;40380,50;2402,50;251633,00;399998,75;325179,50;49128,25;21045,00;141408,50
2015-11-07;2015-11-08;96008,00;25873,75;52232,00;287437,75;28780,75;1882,25;245439,25;389475,75;169294,50;33595,00;21222,50;108052,00
2015-11-08;2015-11-09;96609,75;23255,50;48035,00;275020,50;68163,00;1791,75;240075,75;325711,00;104612,25;31347,75;25677,75;91340,25
2015-11-09;2015-11-10;95793,00;23570,25;65466,00;505473,50;33545,50;1851,25;238969,00;312513,50;187502,75;39839,25;32502,00;108817,25
2015-11-10;2015-11-11;95274,00;24519,75;66739,25;527157,50;33651,75;1696,25;240567,25;281687,00;201175,75;57981,50;24455,50;108894,00
2015-11-11;2015-11-12;94745,75;24357,75;67601,75;322908,50;44773,50;1966,75;247617,25;373126,75;285486,25;56259,25;23655,00;134791,50
2015-11-12;2015-11-13;95577,75;24698,50;58719,00;229355,00;47089,00;2043,75;248139,00;373491,25;326482,00;78554,25;28470,50;142731,00
2015-11-13;2015-11-14;95964,75;25910,50;63715,00;388542,25;36629,00;1768,75;246621,00;344280,00;249894,25;47727,00;24909,25;135979,75
2015-11-14;2015-11-15;95570,75;25314,75;60124,25;525075,75;41390,25;1654,50;248010,25;272927,00;77510,50;37441,25;25542,75;104164,25
2015-11-15;2015-11-16;95493,50;24331,50;22061,25;509004,50;21280,00;1546,25;242941,75;318688,75;57499,50;30862,00;23044,00;106306,25
2015-11-16;2015-11-17;95898,50;23592,75;57403,00;378139,25;45787,50;1799,75;247057,50;376523,75;217412,00;54948,25;26162,25;120488,50
2015-11-17;2015-11-18;96505,00;25322,00;49961,50;428771,75;15269,50;1801,00;251903,00;388949,50;238966,50;58740,25;28927,75;133151,50
2015-11-18;2015-11-19;95894,25;24946,75;57819,25;632262,75;42715,50;1753,50;238770,75;299451,50;128712,50;56972,00;32436,25;111668,00
2015-11-19;2015-11-20;96145,00;23482,25;53413,25;611417,25;30483,50;1706,00;248950,75;301973,25;139833,00;62878,50;29654,25;108018,00
2015-11-20;2015-11-21;95615,50;27206,25;33428,75;281717,00;12019,50;1842,00;252373,25;409615,00;294202,75;80066,50;29131,75;139099,50
2015-11-21;2015-11-22;96685,00;37007,25;37923,75;158621,00;28132,50;2624,00;256660,00;445246,75;224179,25;44151,50;26653,75;113269,50
2015-11-22;2015-11-23;96924,25;30836,75;53811,25;241014,50;22312,75;3023,00;250805,50;436984,50;142975,75;57399,50;21623,50;103459,50
2015-11-23;2015-11-24;96725,00;29205,75;30536,00;124040,50;26795,25;3053,75;258019,50;439717,75;331533,75;110794,50;33258,25;163929,00
2015-11-24;2015-11-25;96126,50;29913,00;56976,00;346650,25;37326,25;3100,25;249729,00;377813,75;309760,50;74898,25;20186,00;161010,75
2015-11-25;2015-11-26;95882,25;31239,75;25577,25;158258,75;11463,75;3061,25;259084,25;408484,50;369012,25;119440,75;40464,75;169526,75
2015-11-26;2015-11-27;96409,75;31226,50;25640,00;72568,75;23363,25;3104,00;259835,75;421230,00;387450,50;132728,25;35248,25;169431,50
2015-11-27;2015-11-28;96865,00;30772,50;59627,50;179343,00;32102,00;2998,50;255350,75;403140,25;356208,50;80164,50;25498,75;145760,25
